algo,pivot,neighborhood,sol_start,ils_perturb_rate,ils_n_try,ils_worst,instance,best_known_cost,cost,elapsed_seconds,solution
ils,first,"['transpose', 'exchange', 'insert']",c_and_w,0.8,100,10,N-be75eec_150,3482828,3433964,6.03746,
ils,first,"['transpose', 'exchange', 'insert']",c_and_w,0.8,100,10,N-be75eec_150,3482828,3440453,7.731999,
ils,first,"['transpose', 'exchange', 'insert']",c_and_w,0.8,100,10,N-be75eec_150,3482828,3440453,48.336731,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,0,N-be75eec_150,3482828,3425625,0.262799,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,0,N-be75eec_150,3482828,3435561,0.764971,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,0,N-be75eec_150,3482828,3435688,2.312518,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,0,N-be75eec_150,3482828,3452091,4.009953,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,0,N-be75eec_150,3482828,3452091,6.458905,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,10,N-be75eec_150,3482828,3425625,0.265988,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,10,N-be75eec_150,3482828,3435561,0.778048,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,10,N-be75eec_150,3482828,3435688,2.355141,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,10,N-be75eec_150,3482828,3452091,4.101046,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,10,10,N-be75eec_150,3482828,3452091,6.628036,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,0,N-be75eec_150,3482828,3425625,0.273761,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,0,N-be75eec_150,3482828,3435561,0.768331,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,0,N-be75eec_150,3482828,3435688,2.317515,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,0,N-be75eec_150,3482828,3452091,4.048798,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,0,N-be75eec_150,3482828,3453827,31.523645,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,0,N-be75eec_150,3482828,3453827,58.621708,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,10,N-be75eec_150,3482828,3425625,0.268789,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,10,N-be75eec_150,3482828,3435561,0.804477,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,10,N-be75eec_150,3482828,3435688,2.395268,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,10,N-be75eec_150,3482828,3452091,4.148543,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,10,N-be75eec_150,3482828,3453827,31.696852,
ils,first,"['transpose', 'exchange', 'insert']",random,0.2,100,10,N-be75eec_150,3482828,3453827,58.928486,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,10,0,N-be75eec_150,3482828,3422401,0.372365,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,10,0,N-be75eec_150,3482828,3429238,1.49917,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,10,0,N-be75eec_150,3482828,3434147,2.699171,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,10,0,N-be75eec_150,3482828,3434147,6.523388,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,10,10,N-be75eec_150,3482828,3422401,0.355537,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,10,10,N-be75eec_150,3482828,3429238,1.462082,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,10,10,N-be75eec_150,3482828,3434147,2.642497,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,10,10,N-be75eec_150,3482828,3434147,6.531642,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3422401,0.346905,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3429238,1.494077,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3434147,2.704061,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3434468,12.234941,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3436775,20.557421,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3444645,21.807917,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3448444,55.457527,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3453365,71.112892,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,0,N-be75eec_150,3482828,3453365,99.900742,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3422401,0.352751,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3429238,1.483559,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3434147,2.652264,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3434468,12.079067,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3436775,20.30015,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3444645,21.523899,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3448444,54.559166,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3453365,70.053383,
ils,first,"['transpose', 'exchange', 'insert']",random,0.5,100,10,N-be75eec_150,3482828,3453365,98.430611,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,10,0,N-be75eec_150,3482828,3408539,0.393985,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,10,0,N-be75eec_150,3482828,3441705,1.299963,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,10,0,N-be75eec_150,3482828,3441705,5.343501,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,10,10,N-be75eec_150,3482828,3408539,0.436131,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,10,10,N-be75eec_150,3482828,3441705,1.374697,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,10,10,N-be75eec_150,3482828,3441705,5.47784,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,100,0,N-be75eec_150,3482828,3408539,0.42637,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,100,0,N-be75eec_150,3482828,3441705,1.325908,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,100,0,N-be75eec_150,3482828,3441705,42.070442,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,100,10,N-be75eec_150,3482828,3408539,0.41614,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,100,10,N-be75eec_150,3482828,3441705,1.323767,
ils,first,"['transpose', 'exchange', 'insert']",random,0.8,100,10,N-be75eec_150,3482828,3441705,42.600994,
ils,best,['exchange'],c_and_w,0.2,10,0,N-be75eec_150,3482828,3369416,0.049206,
ils,best,['exchange'],c_and_w,0.2,10,0,N-be75eec_150,3482828,3372773,0.148746,
ils,best,['exchange'],c_and_w,0.2,10,0,N-be75eec_150,3482828,3379670,0.189026,
ils,best,['exchange'],c_and_w,0.2,10,0,N-be75eec_150,3482828,3404834,0.296347,
ils,best,['exchange'],c_and_w,0.2,10,0,N-be75eec_150,3482828,3412671,0.337686,
ils,best,['exchange'],c_and_w,0.2,10,0,N-be75eec_150,3482828,3416888,0.381748,
ils,best,['exchange'],c_and_w,0.2,10,0,N-be75eec_150,3482828,3417009,0.516466,
ils,best,['exchange'],c_and_w,0.2,10,0,N-be75eec_150,3482828,3417009,0.963846,
ils,best,['exchange'],c_and_w,0.2,10,10,N-be75eec_150,3482828,3369416,0.055535,
ils,best,['exchange'],c_and_w,0.2,10,10,N-be75eec_150,3482828,3372773,0.155169,
ils,best,['exchange'],c_and_w,0.2,10,10,N-be75eec_150,3482828,3379670,0.212148,
ils,best,['exchange'],c_and_w,0.2,10,10,N-be75eec_150,3482828,3404834,0.298508,
ils,best,['exchange'],c_and_w,0.2,10,10,N-be75eec_150,3482828,3412671,0.34267,
ils,best,['exchange'],c_and_w,0.2,10,10,N-be75eec_150,3482828,3416888,0.380864,
ils,best,['exchange'],c_and_w,0.2,10,10,N-be75eec_150,3482828,3417009,0.514488,
ils,best,['exchange'],c_and_w,0.2,10,10,N-be75eec_150,3482828,3417009,0.952642,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3369416,0.044238,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3372773,0.13953,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3379670,0.184647,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3404834,0.278097,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3412671,0.323787,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3416888,0.367374,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3417009,0.501137,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3423413,1.007818,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3429880,1.25776,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3432990,1.441921,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3434400,1.771901,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3435166,2.61511,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3439892,2.899707,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3441688,2.989633,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3443556,4.502841,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3446616,4.588374,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3447298,4.976862,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3447453,7.820504,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3448166,7.890611,
ils,best,['exchange'],c_and_w,0.2,100,0,N-be75eec_150,3482828,3448166,11.572335,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3369416,0.04951,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3372773,0.144957,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3379670,0.190123,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3404834,0.283984,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3412671,0.329117,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3416888,0.373942,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3417009,0.492942,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3423413,0.994512,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3429880,1.22757,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3432990,1.412128,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3434400,1.735567,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3435166,2.597523,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3439892,2.879389,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3441688,2.960905,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3443556,4.438104,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3446616,4.521234,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3447298,4.873126,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3447453,7.784978,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3448166,7.841916,
ils,best,['exchange'],c_and_w,0.2,100,10,N-be75eec_150,3482828,3448166,11.506993,
ils,best,['exchange'],c_and_w,0.5,10,0,N-be75eec_150,3482828,3380251,0.071045,
ils,best,['exchange'],c_and_w,0.5,10,0,N-be75eec_150,3482828,3383339,0.508131,
ils,best,['exchange'],c_and_w,0.5,10,0,N-be75eec_150,3482828,3389836,0.573108,
ils,best,['exchange'],c_and_w,0.5,10,0,N-be75eec_150,3482828,3397448,0.711309,
ils,best,['exchange'],c_and_w,0.5,10,0,N-be75eec_150,3482828,3398477,0.841336,
ils,best,['exchange'],c_and_w,0.5,10,0,N-be75eec_150,3482828,3412235,1.126192,
ils,best,['exchange'],c_and_w,0.5,10,0,N-be75eec_150,3482828,3412235,1.811183,
ils,best,['exchange'],c_and_w,0.5,10,10,N-be75eec_150,3482828,3380251,0.066979,
ils,best,['exchange'],c_and_w,0.5,10,10,N-be75eec_150,3482828,3383339,0.485559,
ils,best,['exchange'],c_and_w,0.5,10,10,N-be75eec_150,3482828,3389836,0.543745,
ils,best,['exchange'],c_and_w,0.5,10,10,N-be75eec_150,3482828,3397448,0.668324,
ils,best,['exchange'],c_and_w,0.5,10,10,N-be75eec_150,3482828,3398477,0.807685,
ils,best,['exchange'],c_and_w,0.5,10,10,N-be75eec_150,3482828,3412235,1.085814,
ils,best,['exchange'],c_and_w,0.5,10,10,N-be75eec_150,3482828,3412235,1.744484,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3380251,0.07334,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3383339,0.510453,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3389836,0.574618,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3397448,0.704544,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3398477,0.839016,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3412235,1.136183,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3417116,1.884858,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3428485,2.804485,
ils,best,['exchange'],c_and_w,0.5,100,0,N-be75eec_150,3482828,3428485,9.376948,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3380251,0.073545,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3383339,0.517969,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3389836,0.582894,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3397448,0.7205,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3398477,0.852032,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3412235,1.137608,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3417116,1.887097,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3428485,2.819667,
ils,best,['exchange'],c_and_w,0.5,100,10,N-be75eec_150,3482828,3428485,9.460418,
ils,best,['exchange'],c_and_w,0.8,10,0,N-be75eec_150,3482828,3370562,0.058716,
ils,best,['exchange'],c_and_w,0.8,10,0,N-be75eec_150,3482828,3399387,0.193711,
ils,best,['exchange'],c_and_w,0.8,10,0,N-be75eec_150,3482828,3416813,0.723701,
ils,best,['exchange'],c_and_w,0.8,10,0,N-be75eec_150,3482828,3416813,1.424861,
ils,best,['exchange'],c_and_w,0.8,10,10,N-be75eec_150,3482828,3370562,0.058692,
ils,best,['exchange'],c_and_w,0.8,10,10,N-be75eec_150,3482828,3399387,0.203888,
ils,best,['exchange'],c_and_w,0.8,10,10,N-be75eec_150,3482828,3416813,0.75517,
ils,best,['exchange'],c_and_w,0.8,10,10,N-be75eec_150,3482828,3416813,1.50217,
ils,best,['exchange'],c_and_w,0.8,100,0,N-be75eec_150,3482828,3370562,0.065215,
ils,best,['exchange'],c_and_w,0.8,100,0,N-be75eec_150,3482828,3399387,0.207755,
ils,best,['exchange'],c_and_w,0.8,100,0,N-be75eec_150,3482828,3416813,0.748231,
ils,best,['exchange'],c_and_w,0.8,100,0,N-be75eec_150,3482828,3418715,3.825147,
ils,best,['exchange'],c_and_w,0.8,100,0,N-be75eec_150,3482828,3418819,8.322825,
ils,best,['exchange'],c_and_w,0.8,100,0,N-be75eec_150,3482828,3418819,15.768311,
ils,best,['exchange'],c_and_w,0.8,100,10,N-be75eec_150,3482828,3370562,0.058965,
ils,best,['exchange'],c_and_w,0.8,100,10,N-be75eec_150,3482828,3399387,0.198994,
ils,best,['exchange'],c_and_w,0.8,100,10,N-be75eec_150,3482828,3416813,0.714211,
ils,best,['exchange'],c_and_w,0.8,100,10,N-be75eec_150,3482828,3418715,3.766666,
ils,best,['exchange'],c_and_w,0.8,100,10,N-be75eec_150,3482828,3418819,8.278322,
ils,best,['exchange'],c_and_w,0.8,100,10,N-be75eec_150,3482828,3418819,15.721766,
ils,best,['exchange'],random,0.2,10,0,N-be75eec_150,3482828,3380450,0.051333,
ils,best,['exchange'],random,0.2,10,0,N-be75eec_150,3482828,3385649,0.102219,
ils,best,['exchange'],random,0.2,10,0,N-be75eec_150,3482828,3387788,0.12517,
ils,best,['exchange'],random,0.2,10,0,N-be75eec_150,3482828,3392442,0.171149,
ils,best,['exchange'],random,0.2,10,0,N-be75eec_150,3482828,3407636,0.216975,
ils,best,['exchange'],random,0.2,10,0,N-be75eec_150,3482828,3412701,0.268863,
ils,best,['exchange'],random,0.2,10,0,N-be75eec_150,3482828,3418836,0.29892,
ils,best,['exchange'],random,0.2,10,0,N-be75eec_150,3482828,3418836,0.680724,
ils,best,['exchange'],random,0.2,10,10,N-be75eec_150,3482828,3380450,0.057658,
ils,best,['exchange'],random,0.2,10,10,N-be75eec_150,3482828,3385649,0.105325,
ils,best,['exchange'],random,0.2,10,10,N-be75eec_150,3482828,3387788,0.13087,
ils,best,['exchange'],random,0.2,10,10,N-be75eec_150,3482828,3392442,0.174028,
ils,best,['exchange'],random,0.2,10,10,N-be75eec_150,3482828,3407636,0.220109,
ils,best,['exchange'],random,0.2,10,10,N-be75eec_150,3482828,3412701,0.272539,
ils,best,['exchange'],random,0.2,10,10,N-be75eec_150,3482828,3418836,0.303367,
ils,best,['exchange'],random,0.2,10,10,N-be75eec_150,3482828,3418836,0.675696,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3380450,0.053728,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3385649,0.08978,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3387788,0.112815,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3392442,0.158661,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3407636,0.204842,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3412701,0.255984,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3418836,0.291661,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3421240,0.823922,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3422269,1.316488,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3423566,1.479238,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3423998,2.192277,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3428400,2.26253,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3428602,2.391409,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3429206,2.504166,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3430670,2.541855,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3430680,3.252678,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3434692,4.132931,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3435442,4.208267,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3436419,5.148612,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3436670,5.775228,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3437447,6.405098,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3437924,6.890806,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3439639,7.544359,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3439668,8.804534,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3440437,11.897707,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3441152,12.020943,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3441211,12.056513,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3444970,12.800762,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3444985,13.493188,
ils,best,['exchange'],random,0.2,100,0,N-be75eec_150,3482828,3444985,17.303974,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3380450,0.058072,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3385649,0.099606,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3387788,0.128395,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3392442,0.168488,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3407636,0.208064,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3412701,0.258948,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3418836,0.290166,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3421240,0.815111,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3422269,1.318057,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3423566,1.476898,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3423998,2.171072,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3428400,2.258424,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3428602,2.365036,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3429206,2.484863,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3430670,2.52323,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3430680,3.256044,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3434692,4.164173,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3435442,4.250194,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3436419,5.194404,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3436670,5.826566,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3437447,6.484912,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3437924,7.005104,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3439639,7.665716,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3439668,8.892446,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3440437,12.090431,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3441152,12.228553,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3441211,12.266246,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3444970,13.035116,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3444985,13.695882,
ils,best,['exchange'],random,0.2,100,10,N-be75eec_150,3482828,3444985,17.541906,
ils,best,['exchange'],random,0.5,10,0,N-be75eec_150,3482828,3408425,0.072106,
ils,best,['exchange'],random,0.5,10,0,N-be75eec_150,3482828,3408425,0.697407,
ils,best,['exchange'],random,0.5,10,10,N-be75eec_150,3482828,3408425,0.072192,
ils,best,['exchange'],random,0.5,10,10,N-be75eec_150,3482828,3408425,0.706969,
ils,best,['exchange'],random,0.5,100,0,N-be75eec_150,3482828,3408425,0.066495,
ils,best,['exchange'],random,0.5,100,0,N-be75eec_150,3482828,3420764,0.817099,
ils,best,['exchange'],random,0.5,100,0,N-be75eec_150,3482828,3422115,1.217013,
ils,best,['exchange'],random,0.5,100,0,N-be75eec_150,3482828,3424379,2.809251,
ils,best,['exchange'],random,0.5,100,0,N-be75eec_150,3482828,3433656,7.517856,
ils,best,['exchange'],random,0.5,100,0,N-be75eec_150,3482828,3433830,10.167869,
ils,best,['exchange'],random,0.5,100,0,N-be75eec_150,3482828,3436613,12.459891,
ils,best,['exchange'],random,0.5,100,0,N-be75eec_150,3482828,3436613,19.14518,
ils,best,['exchange'],random,0.5,100,10,N-be75eec_150,3482828,3408425,0.069386,
ils,best,['exchange'],random,0.5,100,10,N-be75eec_150,3482828,3420764,0.821604,
ils,best,['exchange'],random,0.5,100,10,N-be75eec_150,3482828,3422115,1.207985,
ils,best,['exchange'],random,0.5,100,10,N-be75eec_150,3482828,3424379,2.827932,
ils,best,['exchange'],random,0.5,100,10,N-be75eec_150,3482828,3433656,7.589815,
ils,best,['exchange'],random,0.5,100,10,N-be75eec_150,3482828,3433830,10.227286,
ils,best,['exchange'],random,0.5,100,10,N-be75eec_150,3482828,3436613,12.566919,
ils,best,['exchange'],random,0.5,100,10,N-be75eec_150,3482828,3436613,19.190531,
ils,best,['exchange'],random,0.8,10,0,N-be75eec_150,3482828,3390548,0.075836,
ils,best,['exchange'],random,0.8,10,0,N-be75eec_150,3482828,3403926,0.567454,
ils,best,['exchange'],random,0.8,10,0,N-be75eec_150,3482828,3403926,1.295999,
ils,best,['exchange'],random,0.8,10,10,N-be75eec_150,3482828,3390548,0.075954,
ils,best,['exchange'],random,0.8,10,10,N-be75eec_150,3482828,3403926,0.597014,
ils,best,['exchange'],random,0.8,10,10,N-be75eec_150,3482828,3403926,1.357535,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3390548,0.071704,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3403926,0.544856,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3404152,1.672953,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3404667,2.339658,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3405172,3.317465,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3406706,5.360437,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3409719,5.999265,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3412709,6.215868,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3416193,8.156835,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3418960,8.809844,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3421999,11.472059,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3428825,17.017193,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3431678,23.811348,
ils,best,['exchange'],random,0.8,100,0,N-be75eec_150,3482828,3431678,30.52186,
ils,best,['exchange'],random,0.8,100,10,N-be75eec_150,3482828,3390548,0.084521,
ils,best,['exchange'],random,0.8,100,10,N-be75eec_150,3482828,3403926,0.597956,
