instance,best_known_cost,sol_start,pivot,neighborhoods,cost,time_s,solution
N-tiw56n67_150,2372926,random,best,['exchange'],703200,0.585879,
N-tiw56n67_150,2372926,c_and_w,best,['exchange'],496652,0.572169,
N-tiw56n67_150,2372926,random,best,['insert'],698894,1.49093,
N-tiw56n67_150,2372926,c_and_w,best,['insert'],503229,1.78161,
N-tiw56n72_150,4135907,random,first,['transpose'],52124,0.003313,
N-tiw56n72_150,4135907,c_and_w,first,['transpose'],54301,0.003778,
N-tiw56n72_150,4135907,random,first,['exchange'],1556257,2.63904,
N-tiw56n72_150,4135907,c_and_w,first,['exchange'],946995,2.16227,
N-tiw56n72_150,4135907,random,first,['insert'],1517354,1.64883,
N-tiw56n72_150,4135907,c_and_w,first,['insert'],855522,1.72503,
N-tiw56n72_150,4135907,random,best,['transpose'],45343,0.005824,
N-tiw56n72_150,4135907,c_and_w,best,['transpose'],63925,0.006242,
N-tiw56n72_150,4135907,random,best,['exchange'],1523161,0.564616,
N-tiw56n72_150,4135907,c_and_w,best,['exchange'],913364,0.362511,
N-tiw56n72_150,4135907,random,best,['insert'],1510694,1.75056,
N-tiw56n72_150,4135907,c_and_w,best,['insert'],938146,2.11149,
N-tiw56r54_150,958192,random,first,['transpose'],18188,0.005779,
N-tiw56r54_150,958192,c_and_w,first,['transpose'],24793,0.005757,
N-tiw56r54_150,958192,random,first,['exchange'],319275,2.68005,
N-tiw56r54_150,958192,c_and_w,first,['exchange'],200229,1.96829,
N-tiw56r54_150,958192,random,first,['insert'],308194,2.11021,
N-tiw56r54_150,958192,c_and_w,first,['insert'],192409,2.42382,
N-tiw56r54_150,958192,random,best,['transpose'],26731,0.00807,
N-tiw56r54_150,958192,c_and_w,best,['transpose'],22117,0.006878,
N-tiw56r54_150,958192,random,best,['exchange'],304877,0.554119,
N-tiw56r54_150,958192,c_and_w,best,['exchange'],185551,0.477716,
N-tiw56r54_150,958192,random,best,['insert'],312016,2.23486,
N-tiw56r54_150,958192,c_and_w,best,['insert'],202219,2.04557,
N-tiw56r58_150,1219295,random,first,['transpose'],17972,0.006177,
N-tiw56r58_150,1219295,c_and_w,first,['transpose'],24868,0.006077,
N-tiw56r58_150,1219295,random,first,['exchange'],392774,2.87516,
N-tiw56r58_150,1219295,c_and_w,first,['exchange'],245717,1.84553,
N-tiw56r58_150,1219295,random,first,['insert'],384840,1.20261,
N-tiw56r58_150,1219295,c_and_w,first,['insert'],232929,2.44562,
N-tiw56r58_150,1219295,random,best,['transpose'],32015,0.006336,
N-tiw56r58_150,1219295,c_and_w,best,['transpose'],22753,0.006479,
N-tiw56r58_150,1219295,random,best,['exchange'],383287,0.579027,
N-tiw56r58_150,1219295,c_and_w,best,['exchange'],227279,0.555136,
N-tiw56r58_150,1219295,random,best,['insert'],394455,1.9253,
N-tiw56r58_150,1219295,c_and_w,best,['insert'],238047,1.96064,
N-tiw56r66_150,1940755,random,first,['transpose'],38885,0.00704,
N-tiw56r66_150,1940755,c_and_w,first,['transpose'],19636,0.005953,
N-tiw56r66_150,1940755,random,first,['exchange'],654796,3.1703,
N-tiw56r66_150,1940755,c_and_w,first,['exchange'],382669,2.16838,
N-tiw56r66_150,1940755,random,first,['insert'],646428,1.70457,
N-tiw56r66_150,1940755,c_and_w,first,['insert'],351046,2.19945,
N-tiw56r66_150,1940755,random,best,['transpose'],40273,0.005335,
N-tiw56r66_150,1940755,c_and_w,best,['transpose'],18155,0.005144,
N-tiw56r66_150,1940755,random,best,['exchange'],658717,0.367294,
N-tiw56r66_150,1940755,c_and_w,best,['exchange'],363554,0.532249,
N-tiw56r66_150,1940755,random,best,['insert'],648027,2.39811,
N-tiw56r66_150,1940755,c_and_w,best,['insert'],381736,1.82896,
N-tiw56r67_150,2056347,random,first,['transpose'],19166,0.006389,
N-tiw56r67_150,2056347,c_and_w,first,['transpose'],18260,0.0066,
N-tiw56r67_150,2056347,random,first,['exchange'],705920,3.04255,
N-tiw56r67_150,2056347,c_and_w,first,['exchange'],399815,2.50266,
N-tiw56r67_150,2056347,random,first,['insert'],698146,1.71362,
N-tiw56r67_150,2056347,c_and_w,first,['insert'],377417,1.62142,
N-tiw56r67_150,2056347,random,best,['transpose'],27970,0.006758,
N-tiw56r67_150,2056347,c_and_w,best,['transpose'],21311,0.00704,
N-tiw56r67_150,2056347,random,best,['exchange'],711562,0.596839,
N-tiw56r67_150,2056347,c_and_w,best,['exchange'],377893,0.548482,
N-tiw56r67_150,2056347,random,best,['insert'],700733,2.25339,
N-tiw56r67_150,2056347,c_and_w,best,['insert'],378663,2.17675,
N-tiw56r72_150,2823758,random,first,['transpose'],93277,0.006623,
N-tiw56r72_150,2823758,c_and_w,first,['transpose'],24530,0.004402,
N-tiw56r72_150,2823758,random,first,['exchange'],972742,2.68064,
N-tiw56r72_150,2823758,c_and_w,first,['exchange'],668609,1.78128,
N-tiw56r72_150,2823758,random,first,['insert'],934278,2.03093,
N-tiw56r72_150,2823758,c_and_w,first,['insert'],617571,1.54536,
N-tiw56r72_150,2823758,random,best,['transpose'],69802,0.007247,
N-tiw56r72_150,2823758,c_and_w,best,['transpose'],38677,0.005121,
N-tiw56r72_150,2823758,random,best,['exchange'],950544,0.553604,
N-tiw56r72_150,2823758,c_and_w,best,['exchange'],635696,0.63431,
N-tiw56r72_150,2823758,random,best,['insert'],984673,2.33462,
N-tiw56r72_150,2823758,c_and_w,best,['insert'],656667,2.25526,
N-be75eec_250,8893533,random,first,['transpose'],77647,0.023131,
N-be75eec_250,8893533,c_and_w,first,['transpose'],58738,0.019827,
N-be75eec_250,8893533,random,first,['exchange'],3116611,43.2981,
N-be75eec_250,8893533,c_and_w,first,['exchange'],1750821,28.8889,
N-be75eec_250,8893533,random,first,['insert'],2957316,23.3238,
N-be75eec_250,8893533,c_and_w,first,['insert'],1650142,19.7693,
N-be75eec_250,8893533,random,best,['transpose'],74741,0.026301,
N-be75eec_250,8893533,c_and_w,best,['transpose'],130352,0.024073,
N-be75eec_250,8893533,random,best,['exchange'],2998723,4.80293,
N-be75eec_250,8893533,c_and_w,best,['exchange'],1700179,5.26646,
N-be75eec_250,8893533,random,best,['insert'],3023664,18.4135,
N-be75eec_250,8893533,c_and_w,best,['insert'],1740638,18.8128,
N-be75np_250,17814072,random,first,['transpose'],258071,0.024831,
N-be75np_250,17814072,c_and_w,first,['transpose'],312309,0.031133,
N-be75np_250,17814072,random,first,['exchange'],5750784,37.364,
N-be75np_250,17814072,c_and_w,first,['exchange'],3346333,33.3568,
N-be75np_250,17814072,random,first,['insert'],5469335,29.4633,
N-be75np_250,17814072,c_and_w,first,['insert'],3220245,27.0875,
N-be75np_250,17814072,random,best,['transpose'],198630,0.020008,
N-be75np_250,17814072,c_and_w,best,['transpose'],341171,0.024093,
N-be75np_250,17814072,random,best,['exchange'],5469649,3.64194,
N-be75np_250,17814072,c_and_w,best,['exchange'],3242402,6.05191,
N-be75np_250,17814072,random,best,['insert'],5576362,21.6559,
N-be75np_250,17814072,c_and_w,best,['insert'],3260994,19.2706,
N-be75oi_250,5910096,random,first,['transpose'],19972,0.018772,
N-be75oi_250,5910096,c_and_w,first,['transpose'],17691,0.018149,
N-be75oi_250,5910096,random,first,['exchange'],2819948,42.2219,
N-be75oi_250,5910096,c_and_w,first,['exchange'],1053418,38.6814,
N-be75oi_250,5910096,random,first,['insert'],2778742,19.5503,
N-be75oi_250,5910096,c_and_w,first,['insert'],954742,19.3229,
N-be75oi_250,5910096,random,best,['transpose'],56642,0.023244,
N-be75oi_250,5910096,c_and_w,best,['transpose'],19293,0.022031,
N-be75oi_250,5910096,random,best,['exchange'],2801828,5.19029,
N-be75oi_250,5910096,c_and_w,best,['exchange'],982193,5.1328,
N-be75oi_250,5910096,random,best,['insert'],2777917,19.6535,
N-be75oi_250,5910096,c_and_w,best,['insert'],999010,19.5757,
N-be75tot_250,30958609,random,first,['transpose'],180758,0.030794,
N-be75tot_250,30958609,c_and_w,first,['transpose'],223211,0.026526,
N-be75tot_250,30958609,random,first,['exchange'],10121302,39.863,
N-be75tot_250,30958609,c_and_w,first,['exchange'],5804539,28.5582,
N-be75tot_250,30958609,random,first,['insert'],9248567,16.3233,
N-be75tot_250,30958609,c_and_w,first,['insert'],5377441,17.6918,
N-be75tot_250,30958609,random,best,['transpose'],265610,0.036857,
N-be75tot_250,30958609,c_and_w,best,['transpose'],247046,0.028591,
N-be75tot_250,30958609,random,best,['exchange'],9647795,6.28088,
N-be75tot_250,30958609,c_and_w,best,['exchange'],5359690,4.92613,
N-be75tot_250,30958609,random,best,['insert'],9674826,22.7675,
N-be75tot_250,30958609,c_and_w,best,['insert'],5387218,19.3667,
N-stabu1_250,7742444,random,first,['transpose'],173403,0.020849,
N-stabu1_250,7742444,c_and_w,first,['transpose'],121582,0.02457,
N-stabu1_250,7742444,random,first,['exchange'],2778450,36.7599,
N-stabu1_250,7742444,c_and_w,first,['exchange'],1404881,29.8024,
N-stabu1_250,7742444,random,first,['insert'],2674016,24.7512,
N-stabu1_250,7742444,c_and_w,first,['insert'],1286089,22.085,
N-stabu1_250,7742444,random,best,['transpose'],143054,0.039073,
N-stabu1_250,7742444,c_and_w,best,['transpose'],122609,0.041902,
N-stabu1_250,7742444,random,best,['exchange'],2756437,6.98709,
N-stabu1_250,7742444,c_and_w,best,['exchange'],1413770,5.18774,
N-stabu1_250,7742444,random,best,['insert'],2752641,21.9929,
N-stabu1_250,7742444,c_and_w,best,['insert'],1365894,20.2722,
N-stabu2_250,11500448,random,first,['transpose'],57919,0.018463,
N-stabu2_250,11500448,c_and_w,first,['transpose'],176993,0.023276,
N-stabu2_250,11500448,random,first,['exchange'],3168876,35.2238,
N-stabu2_250,11500448,c_and_w,first,['exchange'],2244737,26.3329,
N-stabu2_250,11500448,random,first,['insert'],3022482,22.231,
N-stabu2_250,11500448,c_and_w,first,['insert'],2066763,24.6909,
N-stabu2_250,11500448,random,best,['transpose'],101003,0.034847,
N-stabu2_250,11500448,c_and_w,best,['transpose'],181309,0.042701,
N-stabu2_250,11500448,random,best,['exchange'],3082481,6.08955,
N-stabu2_250,11500448,c_and_w,best,['exchange'],2209107,3.78082,
N-stabu2_250,11500448,random,best,['insert'],3124334,21.3696,
N-stabu2_250,11500448,c_and_w,best,['insert'],2166642,23.9554,
N-stabu3_250,11900315,random,first,['transpose'],137631,0.017928,
N-stabu3_250,11900315,c_and_w,first,['transpose'],185295,0.020824,
N-stabu3_250,11900315,random,first,['exchange'],4153036,36.1036,
N-stabu3_250,11900315,c_and_w,first,['exchange'],2458108,30.7235,
N-stabu3_250,11900315,random,first,['insert'],4024353,25.7001,
N-stabu3_250,11900315,c_and_w,first,['insert'],2251384,32.4421,
N-stabu3_250,11900315,random,best,['transpose'],178417,0.037404,
N-stabu3_250,11900315,c_and_w,best,['transpose'],209584,0.0394,
N-stabu3_250,11900315,random,best,['exchange'],4135429,6.27269,
N-stabu3_250,11900315,c_and_w,best,['exchange'],2329434,5.47022,
N-stabu3_250,11900315,random,best,['insert'],4109859,25.0251,
N-stabu3_250,11900315,c_and_w,best,['insert'],2383637,19.2333,
N-t59b11xx_250,8411910,random,first,['transpose'],56735,0.010053,
N-t59b11xx_250,8411910,c_and_w,first,['transpose'],48265,0.011048,
N-t59b11xx_250,8411910,random,first,['exchange'],2617790,15.1588,
N-t59b11xx_250,8411910,c_and_w,first,['exchange'],1578430,22.3514,
N-t59b11xx_250,8411910,random,first,['insert'],2508020,17.2083,
N-t59b11xx_250,8411910,c_and_w,first,['insert'],1422705,12.1866,
N-t59b11xx_250,8411910,random,best,['transpose'],59890,0.01605,
N-t59b11xx_250,8411910,c_and_w,best,['transpose'],48605,0.018754,
N-t59b11xx_250,8411910,random,best,['exchange'],2570700,6.13842,
N-t59b11xx_250,8411910,c_and_w,best,['exchange'],1432625,4.78805,
N-t59b11xx_250,8411910,random,best,['insert'],2520740,20.0766,
N-t59b11xx_250,8411910,c_and_w,best,['insert'],1529940,18.0732,
N-t59d11xx_250,3841167,random,first,['transpose'],28156,0.017161,
N-t59d11xx_250,3841167,c_and_w,first,['transpose'],28530,0.023102,
N-t59d11xx_250,3841167,random,first,['exchange'],1096742,27.7663,
N-t59d11xx_250,3841167,c_and_w,first,['exchange'],649685,23.2395,
N-t59d11xx_250,3841167,random,first,['insert'],1054680,21.5818,
N-t59d11xx_250,3841167,c_and_w,first,['insert'],648008,17.8452,
N-t59d11xx_250,3841167,random,best,['transpose'],36778,0.021834,
N-t59d11xx_250,3841167,c_and_w,best,['transpose'],29861,0.027203,
N-t59d11xx_250,3841167,random,best,['exchange'],1062236,5.48177,
N-t59d11xx_250,3841167,c_and_w,best,['exchange'],615916,3.71065,
N-t59d11xx_250,3841167,random,best,['insert'],1066632,18.9912,
N-t59d11xx_250,3841167,c_and_w,best,['insert'],630529,20.8198,
N-t59f11xx_250,3993006,random,first,['transpose'],38044,0.014127,
N-t59f11xx_250,3993006,c_and_w,first,['transpose'],32287,0.012541,
N-t59f11xx_250,3993006,random,first,['exchange'],1086761,26.1557,
N-t59f11xx_250,3993006,c_and_w,first,['exchange'],819318,21.8503,
N-t59f11xx_250,3993006,random,first,['insert'],1033068,13.6066,
N-t59f11xx_250,3993006,c_and_w,first,['insert'],760651,13.5501,
N-t59f11xx_250,3993006,random,best,['transpose'],43116,0.025909,
N-t59f11xx_250,3993006,c_and_w,best,['transpose'],37821,0.02504,
N-t59f11xx_250,3993006,random,best,['exchange'],1077423,5.32997,
N-t59f11xx_250,3993006,c_and_w,best,['exchange'],774719,4.41892,
N-t59f11xx_250,3993006,random,best,['insert'],1096151,19.8185,
N-t59f11xx_250,3993006,c_and_w,best,['insert'],789957,18.4852,
N-t59n11xx_250,825608,random,first,['transpose'],11839,0.013553,
N-t59n11xx_250,825608,c_and_w,first,['transpose'],3613,0.011887,
N-t59n11xx_250,825608,random,first,['exchange'],256620,26.0749,
N-t59n11xx_250,825608,c_and_w,first,['exchange'],166607,25.9221,
N-t59n11xx_250,825608,random,first,['insert'],247585,15.4073,
N-t59n11xx_250,825608,c_and_w,first,['insert'],149989,18.1905,
N-t59n11xx_250,825608,random,best,['transpose'],12330,0.024826,
N-t59n11xx_250,825608,c_and_w,best,['transpose'],4016,0.021984,
N-t59n11xx_250,825608,random,best,['exchange'],242529,3.87886,
N-t59n11xx_250,825608,c_and_w,best,['exchange'],157491,5.12575,
N-t59n11xx_250,825608,random,best,['insert'],246058,16.8705,
N-t59n11xx_250,825608,c_and_w,best,['insert'],163843,19.3756,
N-t65b11xx_250,17273996,random,first,['transpose'],178545,0.022276,
N-t65b11xx_250,17273996,c_and_w,first,['transpose'],188059,0.025823,
N-t65b11xx_250,17273996,random,first,['exchange'],5916322,38.953,
N-t65b11xx_250,17273996,c_and_w,first,['exchange'],3121141,30.2472,
N-t65b11xx_250,17273996,random,first,['insert'],5753087,21.0956,
N-t65b11xx_250,17273996,c_and_w,first,['insert'],2930159,19.7958,
N-t65b11xx_250,17273996,random,best,['transpose'],293833,0.028938,
N-t65b11xx_250,17273996,c_and_w,best,['transpose'],175463,0.030423,
N-t65b11xx_250,17273996,random,best,['exchange'],5723862,6.02688,
N-t65b11xx_250,17273996,c_and_w,best,['exchange'],3025637,4.50052,
N-t65b11xx_250,17273996,random,best,['insert'],5783520,22.8738,
N-t65b11xx_250,17273996,c_and_w,best,['insert'],3114291,18.9186,
N-t65d11xx_250,9351696,random,first,['transpose'],143126,0.025179,
N-t65d11xx_250,9351696,c_and_w,first,['transpose'],105749,0.028262,
N-t65d11xx_250,9351696,random,first,['exchange'],2859638,30.3694,
N-t65d11xx_250,9351696,c_and_w,first,['exchange'],1767268,29.0521,
N-t65d11xx_250,9351696,random,first,['insert'],2786594,21.7531,
N-t65d11xx_250,9351696,c_and_w,first,['insert'],1667626,18.1211,
N-t65d11xx_250,9351696,random,best,['transpose'],103053,0.030056,
N-t65d11xx_250,9351696,c_and_w,best,['transpose'],117525,0.032973,
N-t65d11xx_250,9351696,random,best,['exchange'],2752225,5.67257,
N-t65d11xx_250,9351696,c_and_w,best,['exchange'],1638765,5.60395,
N-t65d11xx_250,9351696,random,best,['insert'],2810155,21.7805,
N-t65d11xx_250,9351696,c_and_w,best,['insert'],1760872,19.8408,
N-t65f11xx_250,8409567,random,first,['transpose'],117562,0.036422,
N-t65f11xx_250,8409567,c_and_w,first,['transpose'],69432,0.030548,
N-t65f11xx_250,8409567,random,first,['exchange'],2468549,35.1247,
N-t65f11xx_250,8409567,c_and_w,first,['exchange'],1697176,26.3074,
N-t65f11xx_250,8409567,random,first,['insert'],2440808,22.6222,
N-t65f11xx_250,8409567,c_and_w,first,['insert'],1539884,23.6486,
N-t65f11xx_250,8409567,random,best,['transpose'],129990,0.025391,
N-t65f11xx_250,8409567,c_and_w,best,['transpose'],79254,0.021777,
N-t65f11xx_250,8409567,random,best,['exchange'],2423477,3.95757,
N-t65f11xx_250,8409567,c_and_w,best,['exchange'],1636820,6.30103,
N-t65f11xx_250,8409567,random,best,['insert'],2389782,14.0182,
N-t65f11xx_250,8409567,c_and_w,best,['insert'],1644626,19.4762,
N-t65l11xx_250,666254,random,first,['transpose'],4667,0.00741,
N-t65l11xx_250,666254,c_and_w,first,['transpose'],2953,0.009138,
N-t65l11xx_250,666254,random,first,['exchange'],258584,31.117,
N-t65l11xx_250,666254,c_and_w,first,['exchange'],128283,22.6133,
N-t65l11xx_250,666254,random,first,['insert'],246474,12.9804,
N-t65l11xx_250,666254,c_and_w,first,['insert'],122612,10.8138,
N-t65l11xx_250,666254,random,best,['transpose'],5239,0.006364,
N-t65l11xx_250,666254,c_and_w,best,['transpose'],5797,0.006734,
N-t65l11xx_250,666254,random,best,['exchange'],249222,3.25968,
N-t65l11xx_250,666254,c_and_w,best,['exchange'],125758,4.3788,
N-t65l11xx_250,666254,random,best,['insert'],248107,18.9046,
N-t65l11xx_250,666254,c_and_w,best,['insert'],126808,19.2365,
N-t65n11xx_250,1429362,random,first,['transpose'],14274,0.025495,
N-t65n11xx_250,1429362,c_and_w,first,['transpose'],11621,0.024359,
N-t65n11xx_250,1429362,random,first,['exchange'],450152,35.5183,
N-t65n11xx_250,1429362,c_and_w,first,['exchange'],295569,33.8883,
N-t65n11xx_250,1429362,random,first,['insert'],421532,18.3676,
N-t65n11xx_250,1429362,c_and_w,first,['insert'],293665,19.9984,
N-t65n11xx_250,1429362,random,best,['transpose'],16570,0.028635,
N-t65n11xx_250,1429362,c_and_w,best,['transpose'],13487,0.027686,
N-t65n11xx_250,1429362,random,best,['exchange'],432949,6.71023,
N-t65n11xx_250,1429362,c_and_w,best,['exchange'],276947,5.56815,
N-t65n11xx_250,1429362,random,best,['insert'],439759,23.5832,
N-t65n11xx_250,1429362,c_and_w,best,['insert'],293286,20.5178,
N-t69r11xx_250,31815927,random,first,['transpose'],461689,0.024308,
N-t69r11xx_250,31815927,c_and_w,first,['transpose'],360013,0.022712,
N-t69r11xx_250,31815927,random,first,['exchange'],10141542,42.5353,
N-t69r11xx_250,31815927,c_and_w,first,['exchange'],6918097,35.313,
N-t69r11xx_250,31815927,random,first,['insert'],9565739,20.479,
N-t69r11xx_250,31815927,c_and_w,first,['insert'],6639025,25.9252,
N-t69r11xx_250,31815927,random,best,['transpose'],459143,0.030371,
N-t69r11xx_250,31815927,c_and_w,best,['transpose'],356349,0.027863,
N-t69r11xx_250,31815927,random,best,['exchange'],9633734,5.69429,
N-t69r11xx_250,31815927,c_and_w,best,['exchange'],6702956,6.72691,
N-t69r11xx_250,31815927,random,best,['insert'],9700680,25.0847,
N-t69r11xx_250,31815927,c_and_w,best,['insert'],6600255,21.6747,
N-t70b11xx_250,25403045,random,first,['transpose'],322717,0.02716,
N-t70b11xx_250,25403045,c_and_w,first,['transpose'],264917,0.025653,
N-t70b11xx_250,25403045,random,first,['exchange'],7956200,32.1208,
N-t70b11xx_250,25403045,c_and_w,first,['exchange'],4965194,37.6513,
N-t70b11xx_250,25403045,random,first,['insert'],7735763,19.8461,
N-t70b11xx_250,25403045,c_and_w,first,['insert'],4510520,23.7146,
N-t70b11xx_250,25403045,random,best,['transpose'],360321,0.034451,
N-t70b11xx_250,25403045,c_and_w,best,['transpose'],292304,0.031469,
N-t70b11xx_250,25403045,random,best,['exchange'],7898715,6.84873,
N-t70b11xx_250,25403045,c_and_w,best,['exchange'],4627922,5.18021,
N-t70b11xx_250,25403045,random,best,['insert'],7704755,23.8684,
N-t70b11xx_250,25403045,c_and_w,best,['insert'],4814539,19.0407,
N-t70d11xn_250,15207063,random,first,['transpose'],156500,0.040445,
N-t70d11xn_250,15207063,c_and_w,first,['transpose'],153195,0.034054,
N-t70d11xn_250,15207063,random,first,['exchange'],4207331,39.2427,
N-t70d11xn_250,15207063,c_and_w,first,['exchange'],2685083,33.884,
N-t70d11xn_250,15207063,random,first,['insert'],4009761,25.8571,
N-t70d11xn_250,15207063,c_and_w,first,['insert'],2487098,25.8334,
N-t70d11xn_250,15207063,random,best,['transpose'],199462,0.052177,
N-t70d11xn_250,15207063,c_and_w,best,['transpose'],194512,0.045014,
N-t70d11xn_250,15207063,random,best,['exchange'],4135059,7.72517,
N-t70d11xn_250,15207063,c_and_w,best,['exchange'],2563670,6.83545,
N-t70d11xn_250,15207063,random,best,['insert'],4288473,27.9017,
N-t70d11xn_250,15207063,c_and_w,best,['insert'],2626059,19.7777,
N-t70d11xx_250,16040574,random,first,['transpose'],146828,0.041138,
N-t70d11xx_250,16040574,c_and_w,first,['transpose'],279037,0.037688,
N-t70d11xx_250,16040574,random,first,['exchange'],4619995,40.3581,
N-t70d11xx_250,16040574,c_and_w,first,['exchange'],2974250,37.7183,
N-t70d11xx_250,16040574,random,first,['insert'],4518136,37.1748,
N-t70d11xx_250,16040574,c_and_w,first,['insert'],2804826,26.9914,
N-t70d11xx_250,16040574,random,best,['transpose'],140694,0.039709,
N-t70d11xx_250,16040574,c_and_w,best,['transpose'],198326,0.040131,
N-t70d11xx_250,16040574,random,best,['exchange'],4484451,7.83666,
N-t70d11xx_250,16040574,c_and_w,best,['exchange'],2865753,6.48928,
N-t70d11xx_250,16040574,random,best,['insert'],4584328,23.4953,
N-t70d11xx_250,16040574,c_and_w,best,['insert'],2926129,22.148,
N-t70f11xx_250,13586135,random,first,['transpose'],167482,0.030083,
N-t70f11xx_250,13586135,c_and_w,first,['transpose'],125068,0.02893,
N-t70f11xx_250,13586135,random,first,['exchange'],3832203,34.0628,
N-t70f11xx_250,13586135,c_and_w,first,['exchange'],2707812,31.5831,
N-t70f11xx_250,13586135,random,first,['insert'],3781668,22.9988,
N-t70f11xx_250,13586135,c_and_w,first,['insert'],2487377,21.9961,
N-t70f11xx_250,13586135,random,best,['transpose'],177357,0.033028,
N-t70f11xx_250,13586135,c_and_w,best,['transpose'],99458,0.034567,
N-t70f11xx_250,13586135,random,best,['exchange'],3693071,5.47785,
N-t70f11xx_250,13586135,c_and_w,best,['exchange'],2446209,5.46968,
N-t70f11xx_250,13586135,random,best,['insert'],3734102,22.5717,
N-t70f11xx_250,13586135,c_and_w,best,['insert'],2571913,20.188,
N-t70l11xx_250,1113128,random,first,['transpose'],18301,0.011398,
N-t70l11xx_250,1113128,c_and_w,first,['transpose'],10722,0.009742,
N-t70l11xx_250,1113128,random,first,['exchange'],431776,32.8846,
N-t70l11xx_250,1113128,c_and_w,first,['exchange'],289876,32.1859,
N-t70l11xx_250,1113128,random,first,['insert'],412228,17.3558,
N-t70l11xx_250,1113128,c_and_w,first,['insert'],262368,15.2736,
N-t70l11xx_250,1113128,random,best,['transpose'],18138,0.012761,
N-t70l11xx_250,1113128,c_and_w,best,['transpose'],9839,0.011173,
N-t70l11xx_250,1113128,random,best,['exchange'],418482,5.68447,
N-t70l11xx_250,1113128,c_and_w,best,['exchange'],284100,5.94917,
N-t70l11xx_250,1113128,random,best,['insert'],421964,21.899,
N-t70l11xx_250,1113128,c_and_w,best,['insert'],272444,19.4379,
N-t70n11xx_250,2444390,random,first,['transpose'],31423,0.033286,
N-t70n11xx_250,2444390,c_and_w,first,['transpose'],17298,0.027056,
N-t70n11xx_250,2444390,random,first,['exchange'],750070,40.6898,
N-t70n11xx_250,2444390,c_and_w,first,['exchange'],507889,36.4512,
N-t70n11xx_250,2444390,random,first,['insert'],708595,22.5164,
N-t70n11xx_250,2444390,c_and_w,first,['insert'],490277,30.5922,
N-t70n11xx_250,2444390,random,best,['transpose'],42392,0.038513,
N-t70n11xx_250,2444390,c_and_w,best,['transpose'],16931,0.028757,
N-t70n11xx_250,2444390,random,best,['exchange'],720561,7.05246,
N-t70n11xx_250,2444390,c_and_w,best,['exchange'],491754,6.50307,
N-t70n11xx_250,2444390,random,best,['insert'],716252,21.8647,
N-t70n11xx_250,2444390,c_and_w,best,['insert'],488493,20.0495,
N-t74d11xx_250,24430250,random,first,['transpose'],223600,0.021518,
N-t74d11xx_250,24430250,c_and_w,first,['transpose'],312279,0.035638,
N-t74d11xx_250,24430250,random,first,['exchange'],7153680,39.5341,
N-t74d11xx_250,24430250,c_and_w,first,['exchange'],4602403,36.6098,
N-t74d11xx_250,24430250,random,first,['insert'],6645871,26.4622,
N-t74d11xx_250,24430250,c_and_w,first,['insert'],4122703,27.3166,
N-t74d11xx_250,24430250,random,best,['transpose'],293316,0.038608,
N-t74d11xx_250,24430250,c_and_w,best,['transpose'],335690,0.043007,
N-t74d11xx_250,24430250,random,best,['exchange'],7023119,6.40732,
N-t74d11xx_250,24430250,c_and_w,best,['exchange'],4316167,7.7794,
N-t74d11xx_250,24430250,random,best,['insert'],6951831,21.2849,
N-t74d11xx_250,24430250,c_and_w,best,['insert'],4509080,18.9024,
N-t75d11xx_250,25017059,random,first,['transpose'],238439,0.036849,
N-t75d11xx_250,25017059,c_and_w,first,['transpose'],249883,0.033299,
N-t75d11xx_250,25017059,random,first,['exchange'],7034850,40.3277,
N-t75d11xx_250,25017059,c_and_w,first,['exchange'],4749874,34.5698,
N-t75d11xx_250,25017059,random,first,['insert'],6670087,22.2394,
N-t75d11xx_250,25017059,c_and_w,first,['insert'],4241955,21.4198,
N-t75d11xx_250,25017059,random,best,['transpose'],257951,0.042287,
N-t75d11xx_250,25017059,c_and_w,best,['transpose'],290227,0.036983,
N-t75d11xx_250,25017059,random,best,['exchange'],6843875,6.20392,
N-t75d11xx_250,25017059,c_and_w,best,['exchange'],4360109,5.08733,
N-t75d11xx_250,25017059,random,best,['insert'],6833011,20.1354,
N-t75d11xx_250,25017059,c_and_w,best,['insert'],4580054,19.4291,
N-t75e11xx_250,106873878,random,first,['transpose'],1011052,0.027737,
N-t75e11xx_250,106873878,c_and_w,first,['transpose'],1090071,0.032546,
N-t75e11xx_250,106873878,random,first,['exchange'],30843303,38.582,
N-t75e11xx_250,106873878,c_and_w,first,['exchange'],23709711,34.721,
N-t75e11xx_250,106873878,random,first,['insert'],28103081,27.0009,
N-t75e11xx_250,106873878,c_and_w,first,['insert'],21227504,25.8661,
N-t75e11xx_250,106873878,random,best,['transpose'],1341307,0.036437,
N-t75e11xx_250,106873878,c_and_w,best,['transpose'],1311238,0.038533,
N-t75e11xx_250,106873878,random,best,['exchange'],29657565,5.79099,
N-t75e11xx_250,106873878,c_and_w,best,['exchange'],22561285,5.82909,
N-t75e11xx_250,106873878,random,best,['insert'],29820678,21.299,
N-t75e11xx_250,106873878,c_and_w,best,['insert'],22603004,21.2754,
N-t75k11xx_250,4093849,random,first,['transpose'],36146,0.027413,
N-t75k11xx_250,4093849,c_and_w,first,['transpose'],37177,0.027167,
N-t75k11xx_250,4093849,random,first,['exchange'],1173492,34.3263,
N-t75k11xx_250,4093849,c_and_w,first,['exchange'],819067,28.8424,
N-t75k11xx_250,4093849,random,first,['insert'],1148317,22.7281,
